QID,PageTitle,description,occupation_labels,cluster,topClusterWords,umap_x,umap_y
Q27777764,Nadine Caron,Canadian surgeon,['surgeon'],20,"['canadian', 'scientist', 'researcher', 'biologist', 'physician']",10.742053,4.075152
Q5566408,Gladys Dick,microbiologist (1881–1963),"['physician', 'microbiologist', 'pathologist']",21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",6.9167943,-7.660389
Q6078399,Isadore Gilbert Mudge,librarian,['librarian'],43,"['academic', 'administrator', 'librarian', 'scientist', 'sociologist']",-4.4486556,-3.6162422
Q15994645,Lady Anne Monson,English botanist and collector of plants and insects (1726-1776),"['botanist', 'botanical collector', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.3474016,0.39002004
Q7647949,Susan Herring,linguist,"['linguist', 'information scientist', 'university teacher', 'academic']",50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",16.069586,14.661689
Q5702324,Helen Ganser,librarian (1891–1990),['librarian'],59,"['writer', 'author', 'librarian', 'activist', 'naturalist']",-3.7292335,-3.28407
Q52661223,Magdalena Skipper,geneticist and Editor-in-Chief of Nature,"['researcher', 'geneticist']",34,"['geneticist', 'australian', 'researcher', 'canadian', 'molecular']",15.408074,1.0189028
Q104589966,Maria Hempel,(1834-1904),"['ethnographer', 'botanist', 'ethnobotanist']",17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",5.956534,3.4994097
Q20022189,Rubí Rodríguez,Chilean mathematician,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",2.3003497,7.459636
Q21009774,Alice Thorner,American-born social scientist and statistician,['sociologist'],22,"['economist', 'statistician', 'sociologist', 'born', 'academic']",7.4493537,3.023121
Q59229891,Amy C. Clement,US atmospheric and marine scientist,"['scientist', 'climatologist']",56,"['marine', 'biologist', 'ecologist', 'scientist', 'australian']",1.6240331,3.6378229
Q21822547,Adéla Kochanovská,Czech physicist and pioneer of X-ray crystallography,['physicist'],58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",8.03022,-1.6161311
Q48342312,Enriqueta González Baz,Mexican mathematician (1915-2002) and teacher,"['mathematician', 'university teacher']",28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",2.312944,7.3810887
Q90279361,Nicola Kayes,health psychologist and rehabilitation researcher,['researcher'],47,"['psychologist', 'psychiatrist', 'psychoanalyst', 'born', 'german']",18.534084,3.257785
Q18763726,Joanne M. Holden,nutritionist,"['nutritionist', 'food scientist']",35,"['nutritionist', 'endocrinologist', 'scientist', 'researcher', 'nutritional']",12.544952,6.5502763
Q4960587,Pirjo Lahdenperä,Swedish psychologist,"['psychologist', 'professor']",47,"['psychologist', 'psychiatrist', 'psychoanalyst', 'born', 'german']",16.51433,4.941322
Q79054383,Lucinda L. Combs,physician and medical missionary,"['physician', 'missionary']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",9.331571,3.51304
Q47793233,Caroline Pellew,botanist,['botanist'],10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.579042,-0.9924623
Q20528287,Ulla Preeden,"Estonian geologist, academic and politician (born 1980)","['geologist', 'politician']",19,"['polish', 'scientist', 'swedish', 'born', 'politician']",8.774128,5.907785
Q22278560,Lynne Kelly (science writer),Australian science writer,"['science writer', 'scientist', 'writer', 'university teacher']",15,"['scientist', 'science', 'australian', 'materials', 'indian']",8.444531,-0.065502144
Q21341420,Wanda Quilhot,lichenologist,"['lichenologist', 'academic', 'botanist', 'botanical collector']",40,"['entomologist', 'ornithologist', 'climatologist', 'australian', 'ecologist']",15.732665,-2.9761243
Q28793888,Sarah Garland Boyd Jones,African physician from the U.S. state of Virginia,['physician'],52,"['physician', 'australian', 'american', 'medical', 'doctor']",8.178639,5.0060267
Q67175857,Maria Emelianenko,Russian-American mathematician,['mathematician'],46,"['russian', 'soviet', 'scientist', 'mathematician', 'ukrainian']",12.483734,-0.099324524
Q16106990,Joan Hutchinson,mathematician,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",20.855755,-5.985344
Q106498688,Jimena Quirós,Spanish scientist,['oceanographer'],36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",2.816457,6.7153287
Q67173502,Camara Phyllis Jones,"physician, epidemiologist, medical anthropologist","['civil rights advocate', 'epidemiologist', 'anthropologist']",12,"['epidemiologist', 'cancer', 'physician', 'researcher', 'health']",14.610587,3.5414178
Q1085264,Sandra Bem,psychologist,['psychologist'],1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.592993,0.663661
Q74297310,Ann Bartuska,biologist and ecologist,"['ecologist', 'biologist']",37,"['ecologist', 'environmental', 'scientist', 'australian', 'researcher']",3.5260994,0.7084851
Q29453041,Minerva Cordero,Puerto Rican mathematician,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",2.3347657,7.449419
Q66011486,Sylvia Stoesser,chemist,['chemist'],30,"['chemist', 'researcher', 'inorganic', 'academic', 'chemistry']",-8.316625,0.89074683
Q28817215,Maria Elena Bottazzi,researcher,"['microbiologist', 'university teacher']",5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.286043,22.050373
Q2751120,Hebe Vessuri,"Argentinian anthropologist, professor and writer","['anthropologist', 'professor', 'writer', 'sociologist', 'researcher']",36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",2.7603931,5.7952676
Q50383235,Odette Harris,neurosurgeon,"['neurosurgeon', 'teacher', 'academic', 'university teacher']",8,"['neuroscientist', 'neurologist', 'researcher', 'neurobiologist', 'cognitive']",-0.7696465,6.7772593
Q65060417,Jennifer C. McIntosh,hydrogeologist,['scientist'],37,"['ecologist', 'environmental', 'scientist', 'australian', 'researcher']",0.91367894,0.5595724
Q34004405,Rebecca Lunn,geoscientist,"['earth scientist', 'geologist']",29,"['oceanographer', 'geographer', 'researcher', 'scientist', 'climate']",0.7470996,8.744422
Q15429043,Stephanie Forrest,computer scientist,['computer scientist'],44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.1347675,14.212669
Q27894668,An de Ryck,Belgian brewster,['brewer'],0,"['engineer', 'australian', 'activist', 'entrepreneur', 'researcher']",6.856792,4.0837297
Q16043640,Caroline Still Anderson,"physician, educator, and activist","['physician', 'educator', 'activist']",49,"['university', 'academic', 'educator', 'teacher', 'professor']",8.440961,3.6644938
Q16066497,Clara Eaton Cummings,cryptogamic botanist and university teacher (1855-1906),"['botanist', 'curator', 'mycologist', 'botanical collector', 'editor', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.4123216,-0.04911794
Q3179851,Jocelyne Blouin,Canadian meteorologist (1950-2019),['meteorologist'],20,"['canadian', 'scientist', 'researcher', 'biologist', 'physician']",1.9510261,4.574147
Q70283198,Anne L. Stevens,US mechanical and materials engineer.,"['business executive', 'engineer']",31,"['engineer', 'electrical', 'chemical', 'mechanical', 'biomedical']",3.6391485,-4.2374067
Q79658532,Carole Ann Haswell,astrophysicist,"['astrophysicist', 'physicist', 'researcher']",27,"['astrophysicist', 'italian', 'australian', 'astronomer', 'french']",-2.0750108,5.1717095
Q7259,Ada Lovelace,English mathematician (1815–1852),"['mathematician', 'programmer', 'poet', 'computer scientist', 'inventor', 'translator', 'writer', 'engineer']",28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",10.42511,-0.652183
Q52280048,Susan Y. Bookheimer,neuroscientist,"['researcher', 'neuroscientist']",8,"['neuroscientist', 'neurologist', 'researcher', 'neurobiologist', 'cognitive']",21.795683,8.215426
Q4768689,Anne O'Garra,immunologist,['immunologist'],21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",15.900698,8.902249
Q19324976,Alicia Amherst,"English horticulturist, botanist (1865-1941)","['botanist', 'writer', 'botanical collector', 'botanical illustrator']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.448873,0.41582167
Q124047501,Elisa Torres Durney,Chilean social entrepreneur and STEM activist,['social scientist'],36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",2.8375494,5.8433795
Q5052649,Catherine E. Snow,psychologist,"['psychologist', 'researcher']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.535143,0.5845799
Q18912155,Wilhelmine Key,biologist,"['biologist', 'eugenicist', 'German teacher']",7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",0.88706887,20.558828
Q29570214,Ayşe İmrohoroğlu,Turkish economist (born 1955),['economist'],22,"['economist', 'statistician', 'sociologist', 'born', 'academic']",9.341951,5.8900566
Q62913607,Mieke Verloo,Dutch political scientist,"[""women's rights activist"", 'political scientist']",23,"['scientist', 'political', 'politician', 'social', 'australian']",6.8451915,4.4952555
Q106395496,Adeera Levin,professor of Medicine,"['scientist', 'physician']",57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",10.326086,3.0826783
Q6000720,Ilma Grace Stone,Australian botanist (1913-2001),"['botanist', 'bryologist', 'botanical collector', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",6.5177774,-0.04794269
Q40664103,Serap Aksoy,Turkish-American medical entomologist (born 1955),"['editing staff', 'bacteriologist', 'microbiologist', 'researcher', 'academic', 'university teacher']",40,"['entomologist', 'ornithologist', 'climatologist', 'australian', 'ecologist']",1.4458482,-4.184443
Q14120,Dana Randall,computer scientist,"['computer scientist', 'engineer']",44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.149589,14.193476
Q17517111,Jane Hunter (scientist),Australian data scientist,['data scientist'],44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",6.006384,10.596119
Q6779068,Mary Beth Rosson,Computing academic,['human-computer interaction scientist'],43,"['academic', 'administrator', 'librarian', 'scientist', 'sociologist']",-9.6335945,10.77322
Q56424766,Carly Stevens,English plant ecologist and soil biochemist,"['plant ecologist', 'biochemist', 'university teacher', 'ecologist', 'geochemist']",37,"['ecologist', 'environmental', 'scientist', 'australian', 'researcher']",6.616845,-0.7528872
Q7145694,Patricia Lewis (physicist),Irish physicist,"['physicist', 'nuclear physicist']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",7.990725,2.5157585
Q26393044,Lucrecia Covelo,entomologist from Uruguay,['biologist'],40,"['entomologist', 'ornithologist', 'climatologist', 'australian', 'ecologist']",1.3976185,-4.2492957
Q126365583,Barbara Ruhemann,German and anthropologist and physical chemist,['physical chemist'],13,"['chemist', 'german', 'swedish', 'american', 'polish']",12.025952,14.295187
Q20022984,Ameenah Gurib-Fakim,scientist and president of Mauritius,"['politician', 'chemist']",55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",6.645903,4.0035896
Q61095820,Helen Murray,New Zealand neuroscientist and ice hockey player,"['neuroscientist', 'ice hockey player']",8,"['neuroscientist', 'neurologist', 'researcher', 'neurobiologist', 'cognitive']",19.765406,6.255418
Q135208914,Tukezban Goyushova,"archaeologist, PhD in history, associate professor","['archaeologist', 'scientist']",24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",4.6938653,3.8714225
Q94089627,Patricia Wakeling,scientist and editor,"['editor', 'chemist']",15,"['scientist', 'science', 'australian', 'materials', 'indian']",5.8553815,2.3545265
Q27452362,Rose Stern,English teacher,['chemist'],49,"['university', 'academic', 'educator', 'teacher', 'professor']",7.7076283,3.2949862
Q54158797,Melissa A. Wilson,computational evolutionary biologist,['researcher'],7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",10.611861,-2.7113216
Q5361502,Elisabeth Leinfellner,Austrian linguist (1938-2010),"['linguist', 'philosopher', 'philosopher of language']",50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",15.992415,14.118815
Q55641265,Nina Dudnik,"Social entrepreneur, science diplomacy advocate",['science writer'],23,"['scientist', 'political', 'politician', 'social', 'australian']",7.5020194,3.0847387
Q30015833,Jennifer Anne Thomas,physicist and professor,['physicist'],3,"['physicist', 'physics', 'researcher', 'particle', 'scientist']",5.19566,8.504753
Q107601,Sabine Hark,German sociologist,"['sociologist', 'university teacher', 'gender studies scholar']",33,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",14.96251,5.0155087
Q102429585,Aleksandra Faust,Ph.D. University of New Mexico 2014,['artificial intelligence researcher'],49,"['university', 'academic', 'educator', 'teacher', 'professor']",5.1271176,8.042489
Q112130401,Elaine M. Tobin,plant biologist,"['biologist', 'botanist']",7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",6.339478,-0.756365
Q21069973,Jessie Marie Jacobs,mathematician,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",20.839632,-5.9498773
Q87635384,Kathie Stromile Golden,political scientist,"['writer', 'political scientist', 'academic']",23,"['scientist', 'political', 'politician', 'social', 'australian']",17.69944,10.4007845
Q58347481,Aziza Baccouche,physicist and science filmmaker (1976-2021),"['physicist', 'filmmaker']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",6.602931,8.450538
Q4968788,Sinikka Mönkäre,Finnish physician and politician,"['politician', 'physician']",19,"['polish', 'scientist', 'swedish', 'born', 'politician']",8.8645735,6.0236087
Q13563157,Lisa Genova,literary fiction writer,"['neuroscientist', 'novelist', 'writer']",59,"['writer', 'author', 'librarian', 'activist', 'naturalist']",6.0906224,1.9379348
Q123921163,Jeanne Hoff (psychiatrist),psychiatrist,['psychiatrist'],47,"['psychologist', 'psychiatrist', 'psychoanalyst', 'born', 'german']",1.5431911,17.746668
Q125500177,Evangeline Papageorge,biochemist,['biochemist'],53,"['biochemist', 'german', 'american', 'australian', 'english']",24.134014,6.470247
Q12382961,Ana Romero Masiá,Spanish historian and archaeologist,"['historian', 'archaeologist', 'writer']",45,"['archaeologist', 'historian', 'classical', 'french', 'german']",2.621887,6.4278193
Q1687903,Patricia Vickers-Rich,Australian palaeontologist and ornithologist,"['paleontologist', 'ornithologist', 'geologist', 'university teacher']",26,"['paleontologist', 'geologist', 'australian', 'palaeontologist', 'paleoclimatologist']",3.833763,2.0766952
Q86339,Charlotte Wolff,German physician (1897–1986),"['physician', 'non-fiction writer', 'writer', 'psychologist', 'psychotherapist', 'author']",17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",9.386491,4.540305
Q37320636,Kim Cobb,climate scientist and academic (1974-),"['climatologist', 'scientist', 'university teacher']",15,"['scientist', 'science', 'australian', 'materials', 'indian']",1.10564,2.8011127
