QID,PageTitle,description,occupation_labels,cluster,topClusterWords,umap_x,umap_y
Q202818,Ita Wegman,Dutch physician,['physician'],80,"['physician', 'british', 'doctor', 'medical', 'surgeon']",7.6424437,5.803351
Q91663925,Deborah C. Merrett,researcher (ORCID 0000-0001-9539-7271),['researcher'],70,"['0000', 'orcid', 'researcher', 'id', '0002']",16.983149,15.732454
Q24572168,Patri Vergara,Spanish veterinarian,['veterinarian'],64,"['spanish', 'scientist', 'biologist', 'researcher', 'brazilian']",1.7660514,10.398277
Q4767362,Anna Mullikin,mathematician (1893-1975),"['mathematician', 'teacher']",20,"['mathematician', 'american', 'british', 'mathematics', 'canadian']",9.585279,-5.786359
Q3850507,Mary Styles Harris,American geneticist,['geneticist'],42,"['geneticist', 'american', 'british', 'australian', 'researcher']",-0.35110077,-0.01570265
Q21004961,Barbara E. Ehrlich,American professor of pharmacology and of cellular and molecular physiology,"['biologist', 'researcher', 'pharmacologist']",87,"['pharmacologist', 'american', 'pharmacist', 'british', 'researcher']",5.9706836,7.112049
Q101210035,Vimla Virmani,Indian neurologist,[],36,"['american', 'neurologist', 'neurobiologist', 'neuroscientist', 'researcher']",2.6189637,-0.7284392
Q33691927,Norma Salinas Revilla,Peruvian ecologist,"['researcher', 'biologist', 'university teacher', 'botanist', 'botanical collector', 'scientific collector']",64,"['spanish', 'scientist', 'biologist', 'researcher', 'brazilian']",12.99386,3.8915732
Q14232,Jean E. Sammet,American computer scientist (1928-2017),"['computer scientist', 'mathematician']",14,"['computer', 'scientist', 'american', 'british', 'researcher']",19.36185,7.689943
Q66942146,Elham Kashefi,computer scientist and quantum computing researcher,['computer scientist'],14,"['computer', 'scientist', 'american', 'british', 'researcher']",18.605536,8.397342
Q13640976,Marie Andree-Eysn,Austrian botanist and folklorist (1847-1929),"['botanist', 'botanical collector', 'folklorist', 'scientific collector']",75,"['botanist', 'australian', 'african', 'south', 'zealand']",9.188568,8.596846
Q21516848,Betsy Rivers Jackes,Australian botanist and author,['botanist'],75,"['botanist', 'australian', 'african', 'south', 'zealand']",5.76342,2.221242
Q18684229,Arienne Dwyer,American linguist,['linguist'],21,"['linguist', 'american', 'professor', 'linguistics', 'british']",13.847208,17.230509
Q48806419,Usha Varanasi,American oceanic scientist,['oceanographer'],40,"['marine', 'american', 'biologist', 'oceanographer', 'ecologist']",16.524355,-1.5413355
Q40632763,Maria Forsyth,Australian chemist professor,['chemist'],13,"['australian', 'scientist', 'biologist', 'physicist', 'archaeologist']",9.917945,-2.8770642
Q57017237,Terri Roth,American zoologist,['zoologist'],76,"['zoologist', 'american', 'british', 'australian', 'german']",0.65398026,11.096913
Q57470745,Anne M. Thompson,American climatologist,['climatologist'],95,"['climatologist', 'american', 'lichenologist', 'british', 'french']",17.51628,1.1114492
Q11769185,Marija Šimanska,Latvian chemist of Polish heritage (1922-1995),"['chemist', 'inventor']",46,"['chemist', 'german', 'british', 'american', 'professor']",9.844082,7.317367
Q27672928,Alison S. Brooks,American paleoanthropologist,"['archaeologist', 'paleoanthropologist', 'researcher']",67,"['paleontologist', 'american', 'geologist', 'paleoclimatologist', 'paleobotanist']",9.531718,9.720676
Q117479173,Molly Carnes,American physician,"['physician', 'university teacher']",23,"['american', 'physician', 'medical', 'doctor', 'scientist']",-6.311308,2.0156894
Q65965691,Marcia Wilkinson,English neurologist and researcher (1919-2013),"['physician', 'neurologist']",36,"['american', 'neurologist', 'neurobiologist', 'neuroscientist', 'researcher']",2.502792,-0.75888383
Q21338853,Danúncia Urban,Brazilian entomologist (1933 - ),"['entomologist', 'scientist', 'taxonomist', 'biologist']",78,"['entomologist', 'american', 'british', 'ecologist', 'zealand']",0.9163699,2.5403297
Q63434536,Rosemary Bagot,Canadian neuroscientist,['neuroscientist'],1,"['neuroscientist', 'american', 'cognitive', 'researcher', 'canadian']",0.83688056,-1.6769997
Q6297165,Joy K. Ward,"evolutionary biologist, academic",['evolutionary biologist'],18,"['biologist', 'american', 'molecular', 'evolutionary', 'developmental']",2.852006,2.2409306
Q13649815,Lyn Miles,American anthropologist,"['anthropologist', 'sociologist']",15,"['anthropologist', 'american', 'cultural', 'professor', 'academic']",-0.5563538,-5.000057
Q98924495,Mariana C. Stern,Argentine cancer epidemiologist,['cancer epidemiologist'],12,"['cancer', 'american', 'epidemiologist', 'researcher', 'biologist']",18.090607,2.0135598
Q18738919,Karen Chin,American paleontologist and taphonomist,"['paleontologist', 'university teacher', 'academic']",67,"['paleontologist', 'american', 'geologist', 'paleoclimatologist', 'paleobotanist']",9.334729,9.933052
Q7934120,Virginia Axline,Psychologist/one of the pioneers: Play Therapy (1911–1988),"['non-fiction writer', 'psychotherapist', 'psychologist', 'university teacher']",8,"['psychologist', 'american', 'british', 'psychiatrist', 'psychoanalyst']",-0.7253301,5.6129613
Q21344534,Judith H. Hibbard,United States academic,['scientist'],26,"['american', 'academic', 'educator', 'professor', 'university']",25.74064,5.416236
Q97685982,Tara Thiagarajan,neuroscientist,['neuroscientist'],1,"['neuroscientist', 'american', 'cognitive', 'researcher', 'canadian']",11.202227,-9.572251
Q98668712,Shirley Pledger,New Zealand mathematician and statistician,"['statistician', 'mathematician']",49,"['statistician', 'british', 'mathematical', 'australian', 'zealand']",7.998599,2.1902363
Q85711732,Carla Koehler,American biochemist,"['researcher', 'biochemist']",5,"['biochemist', 'american', 'british', 'german', 'geochemist']",1.2142886,-6.916952
Q69912079,Sayeba Akhter,Ekushey Padak award recipient (Physician),"['scientist', 'academic', 'obstetrician', 'physician']",60,"['physician', 'chinese', 'taiwanese', 'filipino', 'scientist']",8.879447,6.538585
Q116992502,Sarah Demers,American physicist,[],44,"['physicist', 'american', 'british', 'space', 'physics']",-4.6752186,-4.810523
Q10805039,Phan Lương Cầm,Vietnamese scientist (1943–2025),['academic'],34,"['chinese', 'biologist', 'japanese', 'scientist', 'american']",7.4265385,7.2205186
Q6501587,Laurie Glimcher,American immunologist and physician-scientist,"['immunologist', 'physician-scientist', 'researcher']",86,"['immunologist', 'american', 'researcher', 'british', 'canadian']",13.10217,-4.897897
Q63991698,Dana Philpott,Canadian immunologist and researcher,"['physician', 'immunologist', 'researcher']",86,"['immunologist', 'american', 'researcher', 'british', 'canadian']",13.437232,-3.362429
Q11727360,Joan McCord,American professor of Criminology (1930-2004),"['criminologist', 'sociologist']",9,"['professor', 'university', 'chemistry', 'american', 'engineering']",13.7118845,7.1228385
Q95978139,Elaine L. Larson,American professor of nursing research,"['researcher', 'nurse']",22,"['nurse', 'american', 'nursing', 'researcher', 'scientist']",14.129093,10.62708
Q22138070,Luise Hercus,Australian linguist (1926-2018),['linguist'],21,"['linguist', 'american', 'professor', 'linguistics', 'british']",4.2949424,-2.857746
Q19766208,Teresa Rodrigo,Spanish scientist and physicist,"['physicist', 'university teacher']",64,"['spanish', 'scientist', 'biologist', 'researcher', 'brazilian']",13.221531,3.5740457
Q60161910,Liliana Quintanar Vera,Mexican chemist,['chemist'],46,"['chemist', 'german', 'british', 'american', 'professor']",12.731463,3.9424677
Q107366371,Lisa DeAngelis,American neurooncologist,[],36,"['american', 'neurologist', 'neurobiologist', 'neuroscientist', 'researcher']",2.6105902,-0.75523263
Q34004355,Tessa Holyoake,Scottish haematologist and oncologist,"['academic', 'oncologist']",10,"['oncologist', 'american', 'mycologist', 'medical', 'physician']",6.71758,3.6298862
Q55209376,Juliet Willetts,researcher,['researcher'],3,"['researcher', 'scientist', 'author', 'ai', 'university']",14.55566,22.626566
Q114797910,Mary Hewes Hinckley,American herpetologist (1845-1944),['herpetologist'],93,"['herpetologist', 'american', 'veterinary', 'scientist', 'animal']",1.6796361,11.222054
Q4886322,Rebecca Oppenheimer,American astronomer and curator,"['astronomer', 'trans activist']",7,"['astronomer', 'american', 'british', 'french', 'german']",22.639404,4.1703777
Q51083310,Susan Sinnott,American materials scientist and chemistry researcher,"['researcher', 'materials scientist', 'university teacher']",48,"['american', 'scientist', 'planetary', 'astronaut', 'science']",6.3710318,-2.8360507
Q7306,Patsy O'Connell Sherman,American chemist,"['chemist', 'inventor']",11,"['chemist', 'american', 'british', 'canadian', 'researcher']",2.9799418,-10.227004
Q64902821,Suzanne Takken,American petroleum geologist,"['researcher', 'geologist']",79,"['geologist', 'american', 'british', 'professor', 'academic']",10.324609,9.156697
Q15921103,Ruth Mason,New Zealand botanist (1913-1990),"['botanist', 'botanical collector', 'scientific collector']",75,"['botanist', 'australian', 'african', 'south', 'zealand']",7.716364,1.8800592
Q19647035,Edna Paisano,native American demographer and statistician,"['demographer', 'statistician', 'social worker']",98,"['american', 'geographer', 'geophysicist', 'british', 'geoscientist']",4.8187203,3.3421032
Q96649108,Lorna Dawson,British soil scientist,['soil scientist'],90,"['british', 'scientist', 'biologist', 'academic', 'anthropologist']",11.135967,10.27273
Q29644128,Irene Tracey,British neuroscientist,['neuroscientist'],1,"['neuroscientist', 'american', 'cognitive', 'researcher', 'canadian']",9.73744,14.895615
Q24851777,Karen Heywood,British physical oceanographer,"['oceanographer', 'researcher']",40,"['marine', 'american', 'biologist', 'oceanographer', 'ecologist']",16.524055,-1.5515798
Q113797419,Sara McDougall,American professor of history,"['university teacher', 'historian']",9,"['professor', 'university', 'chemistry', 'american', 'engineering']",14.279225,7.6196613
Q55471994,Jennifer Clare Jones,American radiation oncologist and biologist,"['molecular biologist', 'cell biologist', 'radiation oncologist', 'physician-scientist']",10,"['oncologist', 'american', 'mycologist', 'medical', 'physician']",4.0780363,-4.6476736
Q39265887,Margaret V. Cobb,educational psychologist,"['psychologist', 'zoologist']",33,"['psychologist', 'american', 'developmental', 'academic', 'canadian']",-1.7996606,5.122603
Q59773566,Gail Bradbrook,British scientist,"['scientist', 'social activist', 'climate activist', 'environmentalist']",90,"['british', 'scientist', 'biologist', 'academic', 'anthropologist']",12.603381,7.7787414
Q96778682,Janet Irwin,"New Zealand physician, feminist and social activist (1923–2009)","['physician', ""women's rights activist"", 'social activist']",96,"['zealand', 'new', 'academic', 'researcher', 'medical']",7.2182584,2.9746075
Q129642013,Cristina Eisenberg,indigenous ecologist,['ecologist'],32,"['american', 'ecologist', 'environmental', 'scientist', 'professor']",6.1237154,2.5655777
Q132069075,Shoshan Haran,Israeli agronomist,['agronomist'],82,"['israeli', 'scientist', 'computer', 'researcher', 'american']",12.118399,5.2809296
Q5347466,Effie Louise Power,American librarian,"['librarian', 'writer', ""children's writer""]",91,"['librarian', 'american', 'australian', 'writer', '1897']",24.51942,-3.9595218
Q4495695,Anna Kharadze,Soviet botanist (1905–1971),"['botanist', 'biologist']",62,"['botanist', 'american', 'canadian', 'argentinian', 'russian']",8.852795,7.528915
Q64009348,Tsu-Jae King Liu,American electrical engineer and academic,['engineer'],85,"['american', 'engineer', 'chemical', 'electrical', 'mechanical']",16.325512,6.573009
Q79155136,Zuzanna S. Siwy,Polish–American chemist,['chemist'],46,"['chemist', 'german', 'british', 'american', 'professor']",9.879294,7.150938
Q56013984,Rachel Dutton,American microbiologist and researcher,"['researcher', 'microbiologist']",27,"['microbiologist', 'american', 'bacteriologist', 'researcher', 'british']",18.728125,-4.121122
Q84082615,Ellinor Peerschke,German-American biologist and researcher (1954–2023),['researcher'],18,"['biologist', 'american', 'molecular', 'evolutionary', 'developmental']",8.117397,8.841057
Q2501894,Ursula Staudinger,German psychologist,"['psychologist', 'university teacher', 'writer']",8,"['psychologist', 'american', 'british', 'psychiatrist', 'psychoanalyst']",0.08971765,6.142611
Q17285932,Ivy Parker,American chemist and engineer (1907-1985),['chemist'],11,"['chemist', 'american', 'british', 'canadian', 'researcher']",5.3950996,11.435112
Q102191662,Alison Gibbs,Canadian statistician,"['statistician', 'professor']",68,"['statistician', 'american', 'canadian', 'born', 'statistics']",16.094978,12.703946
Q50923756,Ivanka Savic,Swedish neuroscientist and physician,['neuroscientist'],36,"['american', 'neurologist', 'neurobiologist', 'neuroscientist', 'researcher']",2.2559464,-1.3262801
Q63616079,Sonia Haoa Cardinali,Rapanui archaeologist,['archaeologist'],56,"['archaeologist', 'historian', 'french', 'german', 'classical']",11.306027,2.272636
Q28477107,Divya Sathyaraj,Indian nutritionist,['nutritionist'],17,"['american', 'nutritionist', 'scientist', 'nutritional', 'nutrition']",4.5460267,7.659173
Q56426635,Maria Grazia Roncarolo,Italian pediatrician,['researcher'],53,"['american', 'pediatrician', 'pediatric', 'paediatrician', 'physician']",2.9379568,6.9458437
Q63412620,Eva-Maria Beck-Meuth,German university president,['physicist'],88,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",11.588602,7.249444
Q16267377,Dominique Langevin,French physicist,"['physicist', 'chemist', 'researcher']",89,"['french', 'physicist', 'biologist', 'scientist', 'historian']",19.413818,0.20926046
Q68224591,Ira Rischowski,"(1899-1989) German-British engineer, Rushen internee",['engineer'],54,"['engineer', 'british', 'electrical', 'engineering', 'chemical']",16.04868,6.2843776
Q69038901,Isabel Crook,Canadian anthropologist and educator,"['social anthropologist', 'language teacher']",6,"['canadian', 'scientist', 'biologist', 'researcher', 'physicist']",13.544538,6.329216
Q18387033,Patricia S. Cowings,American psychologist,"['psychologist', 'physiologist']",73,"['american', 'psychologist', 'clinical', 'psychiatrist', 'cognitive']",-9.702444,11.138832
Q41539,Caroline Haslett,"British electrical engineer and electricity industry administrator, editor (1895–1957)","['engineer', 'justice of the peace', 'editor']",54,"['engineer', 'british', 'electrical', 'engineering', 'chemical']",16.190195,6.334666
